Quote Date,Quote ID,Quote Number,Quote Status,Customer ID,Branch Name,Expiry Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Percent,Is Inclusive Tax,SubTotal,Total,Adjustment,Notes,Terms & Conditions,Customer Name,Place of Supply,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),Is Export Without LUT/Bond,Tax Collected From Customer,Project Name,Project ID,Sales person,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Template Name,Adjustment Description,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Source,Reference ID,Last Sync Time,TCS Amount,Entity Discount Amount,TDS Name,TDS Section Code,TDS Section,TDS Percentage,TDS Amount,TCS Tax Name,TCS Percentage,Nature Of Collection,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Item Name,Item Desc,HSN/SAC,Quantity,Discount,Discount Amount,Item Tax Amount,Item Total,MRP,Is Tax Calculated on Label Price,Product ID,Account,SKU,UPC,MPN,EAN,ISBN,Usage unit,Item Price,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Tax Exemption Reason,Item Type,Loaction,Kit Combo Item Name,Item.CF.No of pcs in Master carton
2022-10-17,99381000006436114,EST424,invoiced,99381000006436082,Cochin,,,INR,1.00,entity_level,true,0.00,false,10750.00,12685.00,0.00,Looking forward for your business.,,REVURI VENKATARAO,37,37-Andhra Pradesh,business_gst,37AAIFR7794J1ZC,NO,NO,,,Biju B,"#33-8-37,Rajaji Street",KAKINADA,Andhra Pradesh,India,533001,,Standard Template,Adjustment,"#33-8-37,Rajaji Street",KAKINADA,Andhra Pradesh,India,533001,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PLATFORM PRICE COMPUTING SCALE (RED),"Make: YESWEIGH Model:YSP-50
Max:50kg e:5g Min:100g Class:III
Display : Red",84238290,1.00,0.00,0.0,441.00,2450.00,,FALSE,99381000005432019,Sales,GR2204R,,,,,nos,2450.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,441.00,0.00,0.00,0.00,441.00,0.00,,goods,,,
2022-11-16,99381000006671112,EST425,invoiced,99381000006671081,Cochin,,,INR,1.00,entity_level,true,0.00,false,9900.00,11682.00,0.00,Looking forward for your business.,,chemind chemicals,32,32-Kerala,business_none,,NO,NO,,,Balachandran,chemind chemicals,kozhikkod,Kerala,,,,Standard Template,Adjustment,chemind chemicals,kozhikkod,Kerala,,,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Analytical Balance 220g/1 mg,"Make : YES WEIGH Model : YSJ 50
",84231000,1.00,0.00,0.0,1782.00,9900.00,,FALSE,99381000000205935,Sales,BSM2203,,,,,nos,9900.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,891.00,891.00,0.00,0.00,891.00,891.00,0.00,0.00,,goods,,,
2022-11-24,99381000006766756,EST426,draft,99381000000850389,Cochin,,,INR,1.00,entity_level,true,0.00,false,14217.00,16776.00,0.00,Looking forward for your business.,,Eva Scales,32,32-Kerala,business_gst,32BFKPT8939R1Z9,NO,NO,,,Swathy,"Vellayamkudi PO ,
KSRTC Junction",Idukki,Kerala,India,685515,,Standard Template,Adjustment,"Eva Scales, Vellayamkudi PO ,  KSRTC Junction",Idukki,Kerala,India,685515,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Platform Scale Full SS,Capacity :50kg/5g Double display(LED) Size 30*34 Full SS,84238290,3.00,0.00,0.0,2268.00,12600.00,,FALSE,99381000004179819,Sales,YS5010SS,,,,,nos,4200.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,1134.00,1134.00,0.00,0.00,1134.00,1134.00,0.00,0.00,,goods,,,
2022-11-24,99381000006766756,EST426,draft,99381000000850389,Cochin,,,INR,1.00,entity_level,true,0.00,false,14217.00,16776.00,0.00,Looking forward for your business.,,Eva Scales,32,32-Kerala,business_gst,32BFKPT8939R1Z9,NO,NO,,,Swathy,"Vellayamkudi PO ,
KSRTC Junction",Idukki,Kerala,India,685515,,Standard Template,Adjustment,"Eva Scales, Vellayamkudi PO ,  KSRTC Junction",Idukki,Kerala,India,685515,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee /Expense for 50 kg,,998729,3.00,0.00,0.0,261.90,1455.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,485.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,130.95,130.95,0.00,0.00,130.95,130.95,0.00,0.00,,goods,,,
2022-11-24,99381000006766756,EST426,draft,99381000000850389,Cochin,,,INR,1.00,entity_level,true,0.00,false,14217.00,16776.00,0.00,Looking forward for your business.,,Eva Scales,32,32-Kerala,business_gst,32BFKPT8939R1Z9,NO,NO,,,Swathy,"Vellayamkudi PO ,
KSRTC Junction",Idukki,Kerala,India,685515,,Standard Template,Adjustment,"Eva Scales, Vellayamkudi PO ,  KSRTC Junction",Idukki,Kerala,India,685515,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Freight Charges,,996819,18.00,0.00,0.0,29.16,162.00,,FALSE,99381000000557009,Sales,COCS,,,,,kg,9.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,14.58,14.58,0.00,0.00,14.58,14.58,0.00,0.00,,service,,,
2022-12-29,99381000007143039,EST427,draft,99381000002439359,Cochin,,,INR,1.00,entity_level,true,0.00,false,16048.00,18937.00,0.00,Looking forward for your business.,,ADIMALI SCALES,32,32-Kerala,business_gst,32CAHPB2953E2Z7,NO,NO,,,Swathy,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,Standard Template,Adjustment,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Bill Printing scale Q8POS,Make:YESWEIGH  Model:YS-30   Max:30kg  e:5g  Min:100g  Class:III,84231000,1.00,0.00,0.0,2790.00,15500.00,,FALSE,99381000000011617,Sales,ECS5W,,,,,nos,15500.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,1395.00,1395.00,0.00,0.00,1395.00,1395.00,0.00,0.00,,goods,,,
2022-12-29,99381000007143039,EST427,draft,99381000002439359,Cochin,,,INR,1.00,entity_level,true,0.00,false,16048.00,18937.00,0.00,Looking forward for your business.,,ADIMALI SCALES,32,32-Kerala,business_gst,32CAHPB2953E2Z7,NO,NO,,,Swathy,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,Standard Template,Adjustment,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee /Expense for 30 kg,,998729,1.00,0.00,0.0,87.30,485.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,485.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,43.65,43.65,0.00,0.00,43.65,43.65,0.00,0.00,,goods,,,
2022-12-29,99381000007143039,EST427,draft,99381000002439359,Cochin,,,INR,1.00,entity_level,true,0.00,false,16048.00,18937.00,0.00,Looking forward for your business.,,ADIMALI SCALES,32,32-Kerala,business_gst,32CAHPB2953E2Z7,NO,NO,,,Swathy,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,Standard Template,Adjustment,"Adimali Scales, Mareena Tourist Complex, Kallarkutty Road",Idukki,Kerala,India,685561,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Freight Charges,,996819,7.00,0.00,0.0,11.34,63.00,,FALSE,99381000000557009,Sales,COCS,,,,,kg,9.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,5.67,5.67,0.00,0.00,5.67,5.67,0.00,0.00,,service,,,
2023-01-03,99381000007190604,EST428,draft,99381000002163337,Cochin,,,INR,1.00,entity_level,true,0.00,false,26840.00,31671.00,0.00,Looking forward for your business.,,THRASSITTY,32,32-Kerala,business_none,,NO,NO,,,Swathy,"Opp Ambalam Road, 
Pookotumpadam",Malappuram,Kerala,India,679331,,Standard Template,Adjustment,"Opp Ambalam Road, 
Pookotumpadam",Malappuram,Kerala,India,679331,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,ELECTRONIC PLATFORM SCALE-100kg,"Model : YSP PC Capacity :50kg/100kg e :5g/10g
Size : 30*40 cm, Accuracy : Dual Display :LED(Red),With Back Rail",84238290,10.00,0.00,0.0,3958.20,21990.00,,FALSE,99381000003880548,Sales,BEN30X40MSBR,,,,,nos,2199.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,1979.10,1979.10,0.00,0.00,1979.10,1979.10,0.00,0.00,,goods,,,
2023-01-03,99381000007190604,EST428,draft,99381000002163337,Cochin,,,INR,1.00,entity_level,true,0.00,false,26840.00,31671.00,0.00,Looking forward for your business.,,THRASSITTY,32,32-Kerala,business_none,,NO,NO,,,Swathy,"Opp Ambalam Road, 
Pookotumpadam",Malappuram,Kerala,India,679331,,Standard Template,Adjustment,"Opp Ambalam Road, 
Pookotumpadam",Malappuram,Kerala,India,679331,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee / Expense for 50kg/100Kg,,998729,10.00,0.00,0.0,873.00,4850.00,,FALSE,99381000004396516,Sales,SF50100,,,,,nos,485.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,436.50,436.50,0.00,0.00,436.50,436.50,0.00,0.00,,goods,,,
2023-02-08,99381000007690015,EST429,draft,99381000003339031,Cochin,,,INR,1.00,entity_level,true,0.00,false,6100.00,7198.00,0.00,Looking forward for your business.,,Techno Systems,32,32-Kerala,business_gst,32DWLPA5841K1ZH,NO,NO,,,Binsha (Inside Kerala),"KMK Complex
HMT road HMT kalamassery",Ernaklam,Kerala,India,683104,,Standard Template,Adjustment,"KMK Complex
HMT road HMT kalamassery",Ernaklam,Kerala,India,683104,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Platform Weighing Scale-Normal Indicator,"Make:YESWEIGH Model : YSP PC
Max : 100kg  e: 10g Min :200gm
Class: III",84238290,1.00,0.00,0.0,1098.00,6100.00,,FALSE,99381000005611792,Sales,PF4050SS,,,,,nos,6100.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,549.00,549.00,0.00,0.00,549.00,549.00,0.00,0.00,,goods,,,1
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,ELECTRONICS SCALE - PLATFOM MS,"40x40cm MS portable scale with SS chequred  plate 
Capacity : 300kg/50g, 1901 single display indicator, Li battery",84238290,5.00,0.00,0.0,2385.00,13250.00,,FALSE,99381000003192114,Sales,MSCKNSCALE40X40,,,,,nos,2650.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,2385.00,0.00,0.00,0.00,2385.00,0.00,,goods,,,1
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee /Expense for 300kg,,998729,5.00,0.00,0.0,508.50,2825.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,565.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,508.50,0.00,0.00,0.00,508.50,0.00,,goods,,,
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,ELECTRONIC PLATFORM SCALE 50-100kg,"Model : YSP PC Capacity : 50kg/100kg e:5g/10g
Size : 30*40cm, Plate : SS, Display : LED (Red) Accuracy :Dual",84238290,2.00,0.00,0.0,846.00,4700.00,,FALSE,99381000004032287,Sales,BEN340,,,,,nos,2350.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,846.00,0.00,0.00,0.00,846.00,0.00,,goods,,,2
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee / Expense for 100Kg,,998729,2.00,0.00,0.0,174.60,970.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,485.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,174.60,0.00,0.00,0.00,174.60,0.00,,goods,,,
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,TABLE TOP ABS (VIBRANT),Max : 30Kg e:5gm Min: 100g Class III,84231000,2.00,0.00,0.0,648.00,3600.00,,FALSE,99381000001171138,Sales,VIBRANT300X240ABS,,,,,pcs,1800.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,648.00,0.00,0.00,0.00,648.00,0.00,,goods,,,1
2023-02-09,99381000007689034,EST430,draft,99381000006441194,Cochin,,,INR,1.00,entity_level,true,0.00,false,26315.00,31052.00,0.00,Looking forward for your business.,,M/S Balance Tech International,19,19-West Bengal,business_gst,19ABSFM5010F1Z7,NO,NO,,,Athira(Outside Kerala),"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,Standard Template,Adjustment,"206A, 2nd Floor
Commercial Point
Taltala",Kolkata,West Bengal,India,700013,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee /Expense for 30 kg,,998729,2.00,0.00,0.0,174.60,970.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,485.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,174.60,0.00,0.00,0.00,174.60,0.00,,goods,,,
2023-02-14,99381000007732170,EST431,draft,99381000003128788,Cochin,,,INR,1.00,entity_level,true,0.00,false,9450.00,11151.00,0.00,Looking forward for your business.,,S M INDUSTRIES,36,36-Telangana,business_gst,36AIGPM7031H1ZA,NO,NO,,,Athira Sankar,15-1-69 J N Road,Hyderabad,Telangana,India,500012,,Standard Template,Adjustment,15-1-69 J N Road,Hyderabad,Telangana,India,500012,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PRICE COMPUTING SCALE - GOLD,"Make: YESWEIGH Model:YSP-30
Max:20kg e:2g Min:40g Class:III",84238190,5.00,0.00,0.0,1701.00,9450.00,,FALSE,99381000006684037,Sales,ATMGL,,,,,nos,1890.00,Taxable,99381000000006196,IGST18,18.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,1701.00,0.00,0.00,0.00,1701.00,0.00,,goods,,,5
2023-02-16,99381000007749047,EST432,draft,99381000000084508,Cochin,,,INR,1.00,entity_level,true,0.00,false,72000.00,84960.00,0.00,Looking forward for your business.,,ACE ELECTRONICS,32,32-Kerala,business_gst,32AAZFA3650P1ZV,NO,NO,,,Eldho (Kerala),"Akai tower ,
Near Tali Temple 
Thali ,Calicut",Calicut,Kerala,India,673002,,Standard Template,Adjustment,"Akai tower ,
Near Tali Temple 
Thali ,Calicut",Calicut,Kerala,India,673002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Price Computing scale,"Make: YESWEIGH  Model:YSP-20
Max:20kg  e:2g  Min:40g  Class:III",84238190,40.00,0.00,0.0,12960.00,72000.00,,FALSE,99381000000016031,Sales,ATMPC,,,,,nos,1800.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,6480.00,6480.00,0.00,0.00,6480.00,6480.00,0.00,0.00,,goods,,,5
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PLATFORM PRICE COMPUTING SCALE (RED),"Make: YESWEIGH Model:YSP-50
Max:50kg e:5g Min:100g Class:III
Display : Red",84238290,24.00,0.00,0.0,9936.00,55200.00,,FALSE,99381000005432019,Sales,GR2204R,,,,,nos,2300.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,4968.00,4968.00,0.00,0.00,4968.00,4968.00,0.00,0.00,,goods,,,4
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Platform Scale Full SS,Capacity :50kg/5g Double display(LED) Size 30*34 Full SS,84238290,4.00,0.00,0.0,3024.00,16800.00,,FALSE,99381000004179819,Sales,YS5010SS,,,,,nos,4200.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,1512.00,1512.00,0.00,0.00,1512.00,1512.00,0.00,0.00,,goods,,,4
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee /Expense for 50 kg,,998729,28.00,0.00,0.0,2444.40,13580.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,485.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,1222.20,1222.20,0.00,0.00,1222.20,1222.20,0.00,0.00,,goods,,,
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PRICE COMPUTING SCALE - GOLD,"Make: YESWEIGH Model:YSP-30
Max:20kg e:2g Min:40g Class:III",84238190,5.00,0.00,0.0,1701.00,9450.00,,FALSE,99381000006684037,Sales,ATMGL,,,,,nos,1890.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,850.50,850.50,0.00,0.00,850.50,850.50,0.00,0.00,,goods,,,5
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Price Computing scale,"Make: YESWEIGH  Model:YSP-20
Max:20kg  e:2g  Min:40g  Class:III",84238190,5.00,0.00,0.0,1755.00,9750.00,,FALSE,99381000000016031,Sales,ATMPC,,,,,nos,1950.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,877.50,877.50,0.00,0.00,877.50,877.50,0.00,0.00,,goods,,,5
2023-02-16,99381000007777152,EST433,draft,99381000007777125,Cochin,,,INR,1.00,entity_level,true,0.00,false,107980.00,127416.00,0.00,Looking forward for your business.,,JAYAJEE SCALES,32,32-Kerala,business_none,,NO,NO,,,Binsha (Inside Kerala),MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,Standard Template,Discount,MUVATTUPUZHA ROAD,THODUPUZHA,Kerala,India,686669,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee / Expense for 20 KG,,998729,10.00,0.00,0.0,576.00,3200.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,320.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,288.00,288.00,0.00,0.00,288.00,288.00,0.00,0.00,,goods,,,
2023-02-17,99381000007782013,EST434,draft,99381000005074017,Cochin,,,INR,1.00,entity_level,true,0.00,false,11650.00,13747.00,0.00,Looking forward for your business.,,ELMASS’ Weighing & Automation Pvt. Ltd,32,32-Kerala,business_gst,32AAGCE7631N1ZF,NO,NO,,,Eldho (Kerala),"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,Standard Template,Adjustment,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PLATFORM SCALE-BENCH (G),"Make: YESWEIGH  Model:YSP-50
Max:50kg  e:5g  Min:100g  Class:III",84231000,3.00,0.00,0.0,1161.00,6450.00,,FALSE,99381000002790630,Sales,YS50GY,,,,,nos,2150.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,580.50,580.50,0.00,0.00,580.50,580.50,0.00,0.00,,goods,,,4
2023-02-17,99381000007782013,EST434,draft,99381000005074017,Cochin,,,INR,1.00,entity_level,true,0.00,false,11650.00,13747.00,0.00,Looking forward for your business.,,ELMASS’ Weighing & Automation Pvt. Ltd,32,32-Kerala,business_gst,32AAGCE7631N1ZF,NO,NO,,,Eldho (Kerala),"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,Standard Template,Adjustment,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,PRICE COMPUTING SCALE - GOLD,"Make: YESWEIGH Model:YSP-30
Max:20kg e:2g Min:40g Class:III",84238190,1.00,0.00,0.0,333.00,1850.00,,FALSE,99381000006684037,Sales,ATMGL,,,,,nos,1850.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,166.50,166.50,0.00,0.00,166.50,166.50,0.00,0.00,,goods,,,5
2023-02-17,99381000007782013,EST434,draft,99381000005074017,Cochin,,,INR,1.00,entity_level,true,0.00,false,11650.00,13747.00,0.00,Looking forward for your business.,,ELMASS’ Weighing & Automation Pvt. Ltd,32,32-Kerala,business_gst,32AAGCE7631N1ZF,NO,NO,,,Eldho (Kerala),"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,Standard Template,Adjustment,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Price Computing Scale with Pole-Green,Make :YESWEIGH  Capacity : 30kg/5g Display : Green,84238290,1.00,0.00,0.0,360.00,2000.00,,FALSE,99381000005338212,Sales,ATMPCPBY828B,,,,,nos,2000.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,180.00,180.00,0.00,0.00,180.00,180.00,0.00,0.00,,goods,,,4
2023-02-17,99381000007782013,EST434,draft,99381000005074017,Cochin,,,INR,1.00,entity_level,true,0.00,false,11650.00,13747.00,0.00,Looking forward for your business.,,ELMASS’ Weighing & Automation Pvt. Ltd,32,32-Kerala,business_gst,32AAGCE7631N1ZF,NO,NO,,,Eldho (Kerala),"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,Standard Template,Adjustment,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Table Top Scale  220x170 ABS 6 Volt,"Model : YST-20
Max : 20kg e:2gm Min: 40g Class III",84231000,1.00,0.00,0.0,243.00,1350.00,,FALSE,99381000000562040,Sales,TTABS6V,,,,,nos,1350.00,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,9.00,9.00,0.00,0.00,121.50,121.50,0.00,0.00,121.50,121.50,0.00,0.00,,goods,,,6
